solar_area_id,area_type,postcode,lga,centroid_lat,centroid_lon,installed_system_count,installed_capacity_kw,estimated_panel_count,estimated_inverter_count,estimated_mass_kg,install_period_start,install_period_end,count_role,count_granularity,source_ids,data_confidence,source_url,derivation_method
san_svic_lga_murrindindi,lga,,MURRINDINDI,,,954,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_nillumbik,lga,,NILLUMBIK,,,2715,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_northern_grampians,lga,,NORTHERN GRAMPIANS,,,524,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_port_phillip,lga,,PORT PHILLIP,,,552,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_pyrenees,lga,,PYRENEES,,,420,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_queenscliffe,lga,,QUEENSCLIFFE,,,194,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_south_gippsland,lga,,SOUTH GIPPSLAND,,,1708,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_southern_grampians,lga,,SOUTHERN GRAMPIANS,,,544,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_stonnington,lga,,STONNINGTON,,,826,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_strathbogie,lga,,STRATHBOGIE,,,704,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_surf_coast,lga,,SURF COAST,,,2029,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_swan_hill,lga,,SWAN HILL,,,754,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_towong,lga,,TOWONG,,,417,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_wangaratta,lga,,WANGARATTA,,,2229,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_warrnambool,lga,,WARRNAMBOOL,,,1347,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_wellington,lga,,WELLINGTON,,,2305,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_west_wimmera,lga,,WEST WIMMERA,,,108,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_whitehorse,lga,,WHITEHORSE,,,6419,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_whittlesea,lga,,WHITTLESEA,,,16437,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_wodonga,lga,,WODONGA,,,3512,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_wyndham,lga,,WYNDHAM,,,28568,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_yarra,lga,,YARRA,,,910,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_yarra_ranges,lga,,YARRA RANGES,,,7011,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_yarriambiack,lga,,YARRIAMBIACK,,,261,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
