facility_id,name,facility_type,infrastructure_type,owner,address,suburb,lga,lat,lon,accepted_materials,capacity_kg_per_day,capacity_source,capacity_confidence,source_id,source_url,data_confidence,derivation_method
fac_0493_drumsavers,Drumsavers,Hazardous waste,Hazardous waste packaging facility,DCML Hodgson Pty Ltd,Unit 2/28 Concord Crescent,Carrum Downs,Frankston,-38.102018,145.167867,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0494_davo_s_worm_farms,Davo's Worm Farms,Reprocessor,Organics recycling,Davo's Worm Farms,50 Henders Road,Broomfield,Hepburn,-37.3787785,143.9072197,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0495_darebin_resource_recovery_centre,Darebin Resource Recovery Centre,Resource Recovery Centre,Transfer station,Darebin City Council,30 Kurnai Avenue,Reservoir,Darebin,-37.720778,144.981773,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0496_d_r_henderson_winton_anaerobic_digestion,"D&R Henderson (Winton, Anaerobic digestion)",Reprocessor,Anaerobic digestion,D&R Henderson,3672/42 Benalla - Yarrawonga Road,Winton,Benalla,-36.5263822,146.0393712,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0497_d_r_henderson_winton_organics_recycling_,"D&R Henderson (Winton, Organics recycling)",Reprocessor,Organics recycling,D&R Henderson,3672/42 Benalla - Yarrawonga Road,Winton,Benalla,-36.5263822,146.0393712,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0498_cryogrind,Cryogrind,Reprocessor,Plastics reprocessing,Cryogrind,20/12 Moon Street,Moolap,Greater Geelong,-38.165335,144.41275,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0499_crushed_glass_concepts,Crushed Glass Concepts,Reprocessor,Glass reprocessing (crushing),Crushed Glass Concepts,18 Industrial Drive,Pakenham,Cardinia,-38.101935,145.494889,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0500_crdc_and_wecollect,CRDC and WeCollect,Reprocessor,Plastics reprocessing,CRDC Global,213 Sunshine Road,Tottenham,Maribyrnong,-37.7991671,144.8523626,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0501_mushroom_exchange,Mushroom Exchange,Reprocessor,Organics recycling,Costa Group,347 Zanelli Road,Nagambie,Strathbogie,-36.7890114,145.2545635,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0502_corex_plastics_australia,Corex Plastics Australia,Reprocessor,Plastics reprocessing,Corex Group,261 Frankston - Dandenong Road,Dandenong South,Greater Dandenong,-38.02533657,145.2147878,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0503_corangamite_regional_landfill_composting,Corangamite Regional Landfill (Composting),Reprocessor,Organics recycling,Corangamite Shire Council,605 County Boundary West Road,Naroghid,Corangamite,-38.2710232,143.0768582,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0504_corangamite_regional_landfill_landfill_,Corangamite Regional Landfill (landfill),Landfill,Landfill putrescible,Corangamite Shire Council,605 County Boundary Road,Naroghid,Corangamite,-38.27278,143.04848,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0505_corangamite_resource_recovery_centre,Corangamite Resource Recovery Centre,Resource Recovery Centre,Transfer station,Corangamite Shire Council,605 County Boundary Road,Naroghid,Corangamite,-38.27278,143.04848,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0506_derrinallum_transfer_station,Derrinallum Transfer Station,Resource Recovery Centre,Transfer station,Corangamite Shire Council,240 Heards Road,Derrinallum,Corangamite,-37.96977,143.1934,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0507_port_campbell_transfer_station,Port Campbell Transfer Station,Resource Recovery Centre,Transfer station,Corangamite Shire Council,57 McRae Street,Port Campbell,Corangamite,-38.61951,143.00524,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0508_simpson_transfer_station,Simpson Transfer Station,Resource Recovery Centre,Transfer station,Corangamite Shire Council,150 Princetown Road,Simpson,Corangamite,-38.50095,143.20871,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0509_skipton_transfer_station,Skipton Transfer Station,Resource Recovery Centre,Transfer station,Corangamite Shire Council,98 Beaufort Road,Skipton,Corangamite,-37.67502338,143.3619132,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0510_timboon_transfer_station,Timboon Transfer Station,Resource Recovery Centre,Transfer station,Corangamite Shire Council,5 Timboon-Curdies River Road,Timboon,Corangamite,-38.495064,142.98113,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0511_e_worx,E-Worx,Reprocessor,E-waste recycling,Community Axis Enterprises,134 Golf Course Road,Horsham,Horsham,-36.737625,142.19116,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0512_coloured_recycled_glass,Coloured Recycled Glass,Reprocessor,Glass reprocessing (crushing),Coloured Recycle Group,109A Metrolink Circuit,Campbellfield,Hume,-37.652021,144.970915,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0513_alvie_resource_recovery_centre,Alvie Resource Recovery Centre,Resource Recovery Centre,Transfer station,Colac Otway Shire Council,977 Corangamite Lake Road,Alvie,Colac Otway,-38.25136,143.52228,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0514_apollo_bay_resource_recovery_centre,Apollo Bay Resource Recovery Centre,Resource Recovery Centre,Transfer station,Colac Otway Shire Council,10-18 Arthur Court,Apollo Bay,Colac Otway,-38.755858,143.654411,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0515_birregurra_resource_recovery_centre,Birregurra Resource Recovery Centre,Resource Recovery Centre,Transfer station,Colac Otway Shire Council,75 Scouller Street,Birregurra,Colac Otway,-38.33322,143.79275,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0516_cob_co_recyclers,Cob & Co Recyclers,Resource Recovery Centre,Transfer station,Cob & Co,25 Dickson Street,Warrnambool,Warrnambool,-38.371157,142.45468,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0517_cma_ecocyle,CMA Ecocyle,Reprocessor,E-waste recycling,CMA Corporation,5-11 Reo Crescent,Campbellfield,Hume,-37.64698161,144.9384171,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0518_cma_ecocyle_mercury_facility_,CMA Ecocyle (mercury facility),Hazardous waste,Mercury facility,CMA Corporation,5-11 Reo Crescent,Campbellfield,Hume,-37.64698161,144.9384171,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0519_clyde_compost,Clyde Compost,Reprocessor,Organics recycling,Clyde Composts Pty Ltd,2080 South Gippsland Hwy,Devon Meadows,Casey,-38.16376811,145.3312669,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0520_close_the_loop_e_waste_,Close the Loop (e-waste),Reprocessor,E-waste recycling,Close the Loop,208 Hume Highway,Somerton,Hume,-37.62252,144.951613,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0521_close_the_loop_plastics_reprocessing_,Close the Loop (Plastics reprocessing),Reprocessor,Plastics reprocessing,Close the Loop,2-20 Radford Road,Reservoir,Darebin,-37.62252,144.951613,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0522_cleanaway_coolaroo_mrf_,Cleanaway (Coolaroo MRF),MRF,Materials recovery facility,Cleanaway Pty Ltd,94 Maffra Street,Coolaroo,Hume,-37.657821,144.940081,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0523_cleanaway_laverton_mrf_,"Cleanaway (Laverton, MRF)",MRF,Materials recovery facility,Cleanaway Pty Ltd,32 Gilbertson Road,Laverton North,Wyndham,-37.821854,144.795121,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0524_cleanaway_laverton_plastics_reprocessing,"Cleanaway (Laverton, Plastics reprocessing)",Reprocessor,Plastics reprocessing,Cleanaway Pty Ltd,32 Gilbertson Road,Laverton North,Wyndham,-37.821854,144.795121,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0525_cleanaway_altona,Cleanaway Altona,Reprocessor,Plastics reprocessing,Cleanaway Pty Ltd,72-80 Harcourt Road,Altona North,Hobsons Bay,-37.85032525,144.7814195,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0526_cleanaway_brooklyn_resource_recovery_cen,Cleanaway Brooklyn Resource Recovery Centre,Resource Recovery Centre,Transfer station,Cleanaway Pty Ltd,174 Old Geelong Road,Brooklyn,Brimbank,-37.819318,144.828311,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0527_cleanaway_campbellfield_contaminated_wat,Cleanaway Campbellfield Contaminated Water and Workshop Waste Services,Hazardous waste,Chemical physical treatment (CPT) plant,Cleanaway Pty Ltd,126 Barry Road,Campbellfield,Hume,-37.66791,144.965013,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0528_cleanaway_clayton_south_resource_recover,Cleanaway Clayton South Resource Recovery Centre,Resource Recovery Centre,Transfer station,Cleanaway Pty Ltd,Deals Road & Fraser Road,Clayton south,Kingston,-37.946708,145.120296,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0529_cleanaway_dandenong_liquid_waste_service,Cleanaway Dandenong Liquid Waste Services,Hazardous waste,Chemical physical treatment (CPT) plant,Cleanaway Pty Ltd,88-92 Ordish Road,Dandenong,Greater Dandenong,-38.0256086,145.192464,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0530_cleanaway_dandenong_oil_workshop_and_par,"Cleanaway Dandenong Oil, Workshop, and Parts Washer Waste Services",Hazardous waste,Oil re-refining facility,Cleanaway Pty Ltd,19-21 Berends Drive,Dandenong South,Greater Dandenong,-38.02940742,145.1959674,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0531_cleanaway_daniels_dandenong_south_medica,Cleanaway Daniels Dandenong South - Medical Waste Services,Hazardous waste,Clinical waste treatment facility,Cleanaway Pty Ltd,34-36 Cahill Street,Dandenong South,Greater Dandenong,-38.02630492,145.1965178,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0532_cleanaway_daniels_laverton_north_medical,Cleanaway Daniels Laverton North Medical Waste Services,Hazardous waste,Clinical waste facility thermal destruction,Cleanaway Pty Ltd,110 Dohertys Road,Laverton North,Wyndham,-37.828308,144.791452,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0533_cleanaway_laverton_technical_waste_servi,Cleanaway Laverton Technical Waste Services,Hazardous waste,Chemical physical treatment (CPT) plant,Cleanaway Pty Ltd,83 Dohertys Road,Laverton North,Wyndham,-37.830879,144.794458,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0534_cleanaway_lysterfield_resource_recovery_,Cleanaway Lysterfield Resource Recovery Centre,Resource Recovery Centre,Transfer station,Cleanaway Pty Ltd,840 Wellington Road,Lysterfield,Yarra Ranges,-37.942062,145.319472,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0535_cleanaway_ravenhall_melbourne_regional_l,Cleanaway Ravenhall Melbourne Regional Landfill,Landfill,Landfill putrescible,Cleanaway Pty Ltd,1100-1152 Christies Road,Ravenhall,Melton,-37.791581,144.73026,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0536_cleanaway_thomastown_grease_trap_service,Cleanaway Thomastown Grease Trap Services,Hazardous waste,Organics recycling,Cleanaway Pty Ltd,11 Chaffey Street,Thomastown,Whittlesea,-37.6898105,145.004858,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0537_stawell_landfill,Stawell Landfill,Landfill,Landfill putrescible,Cleanaway Pty Ltd,492-494 Pomonal Rd,Stawell,Northern Grampians,-37.10016747,142.7342053,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0538_cleanaway_south_east_organics_facility_s,Cleanaway South East Organics Facility (SEOF),Reprocessor,Organics recycling,Cleanaway Pty Ltd,88 Ordish Road,Dandenong South,Greater Dandenong,-38.0256086,145.192464,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0539_smythesdale_landfill,Smythesdale Landfill,Landfill,Landfill putrescible,Cleanaway Pty Ltd,Glenelg Highway,Smythesdale,Golden Plains,-37.6255435,143.7012185,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0540_cleanaway_environmental_services_melbour,Cleanaway Environmental Services Melbourne,Hazardous waste,Chemical physical treatment (CPT) plant,Cleanaway Pty Ltd,84-86 Lara Way,Campbellfield,Hume,-37.6665222,144.9674208,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0541_citywide_transfer_station_and_resource_r,Citywide Transfer Station and Resource Recovery Centre,Resource Recovery Centre,Transfer station,CityWide,437 Dynon Road,West Melbourne,Melbourne,-37.80282,144.913749,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0542_moonee_valley_transfer_station,Moonee Valley Transfer Station,Resource Recovery Centre,Transfer station,City of Moonee Valley,188 Holmes Road,Aberfeldie,Moonee Valley,-37.764239,144.902919,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0543_city_circle_dandenong_,City Circle (Dandenong),Reprocessor,C&D waste recycling,City Circle Group,128-148 Ordish Road,Dandenong South,Greater Dandenong,-38.028497,145.192107,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0544_city_circle_brooklyn_c_d_waste_recycling,"City Circle (Brooklyn, C&D waste recycling)",Reprocessor,C&D waste recycling,City Circle Group,165-156 Jones Road,Brooklyn,Brimbank,-37.813499,144.833494,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0545_city_circle_melton_,City Circle (Melton),Reprocessor,C&D waste recycling,City Circle Group,17-31 Ferris Road,Melton South,Melton,-37.707098,144.601802,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0546_city_circle_brooklyn_thermal_energy_from,"City Circle (Brooklyn, Thermal energy from waste)",Reprocessor,Thermal energy from waste,City Circle Group,166-156 Jones Road,Brooklyn,Brimbank,-37.8117381,144.8351408,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0547_circular_plastics_australia_altona_,Circular Plastics Australia (Altona),Reprocessor,Plastics reprocessing,Circular Plastics Australia,31-38 Horsburgh Drive,Altona North,Hobsons Bay,-37.84070872,144.8101297,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0548_chris_bev_pty_ltd,Chris Bev Pty Ltd,Reprocessor,C&D waste recycling,Chris Bev Pty Ltd,18-26 Wallis Street,Delacombe,Ballarat,-37.57407364,143.8211685,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0549_central_recycling_organics_,Central Recycling (Organics),Reprocessor,Organics recycling,Central Recycling Pty Ltd,Redesdale Road,Kyneton,Macedon Ranges,-37.23046851,144.45053,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0550_central_recycling_owt_,Central Recycling (OWT),Hazardous waste,Oil/water treatment (OWT) facility,Central Recycling Pty Ltd,Redesdale Road,Kyneton,Macedon Ranges,-37.23046851,144.45053,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0551_bealiba_transfer_station,Bealiba Transfer Station,Resource Recovery Centre,Transfer station,Central Goldfields Shire Council,48 White Hills Road,Bealiba,Central Goldfields,-36.79278056,143.5446028,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0552_dunolly_transfer_station,Dunolly Transfer Station,Resource Recovery Centre,Transfer station,Central Goldfields Shire Council,1656 Maryborough Dunolly Road,Dunolly,Central Goldfields,-36.87952,143.75321,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0553_talbot_transfer_station,Talbot Transfer Station,Resource Recovery Centre,Transfer station,Central Goldfields Shire Council,41 Rocky Flat Road,Talbot,Central Goldfields,-37.16561389,143.713575,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0554_carisbrook_transfer_station,Carisbrook Transfer Station,Reprocessor,Organics recycling,Central Goldfields Shire Council,125 Williams Road,Carisbrook,Central Goldfields,-37.0569249,143.7932509,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
